unit_id,baseline_rate,evoked_rate,evoked_ratio,t_stat,p_value,waveform_duration,evoke_positive,evoke_significant,low_spike_width,positive,session_id
951811535,7.407407407407408,18.713450292397663,2.34477162068166,1.4602410046403476,0.0756639214697977,0.206030150753769,True,False,True,False,756029989
951811578,0.0,0.0,1.0,,,0.590619765494137,True,False,True,False,756029989
951811558,0.0,0.0,1.0,,,0.631825795644891,True,False,True,False,756029989
951812326,0.0,0.0,1.0,,,0.604355108877722,True,False,True,False,756029989
951811646,0.0,0.0,1.0,,,0.673031825795645,True,False,True,False,756029989
951811789,12.34567901234568,4.678362573099415,0.425483227031501,-1.4184614900628938,0.9184496954986596,0.357118927973199,True,False,True,False,756029989
951811778,0.0,11.695906432748536,12.695906432748536,2.3452078799117144,0.0117953315553801,0.412060301507538,True,True,True,True,756029989
951022169,7.407407407407408,11.695906432748536,1.510085787155112,0.6304692015205813,0.2658243604437837,0.343383584589615,True,False,True,False,787025148
951022229,7.407407407407408,0.0,0.118942731277533,-1.7728105208558362,0.9584084845837808,0.755443886097152,True,False,True,False,787025148
951022204,12.34567901234568,7.017543859649122,0.6007595306490092,-0.7745631590406593,0.7786298159192908,0.769179229480737,True,False,True,False,787025148
951022191,4.938271604938271,0.0,0.1683991683991684,-1.4305633952771808,0.920190398826762,0.83785594639866,True,False,True,False,787025148
951022327,2.469135802469136,9.35672514619883,2.985390522569769,1.3124207774210688,0.0980917047011372,0.631825795644891,True,False,True,False,787025148
951022319,24.69135802469136,9.35672514619883,0.4031209691696805,-1.8653940908912856,0.9655986159797288,0.645561139028476,True,False,True,False,787025148
951022307,24.69135802469136,28.070175438596497,1.1315157186575282,0.2972050616691254,0.3838543034467044,0.549413735343384,True,False,True,False,787025148
951024457,0.0,0.0,1.0,,,0.631825795644891,True,False,True,False,787025148
951022400,7.407407407407408,11.695906432748536,1.510085787155112,0.7372910695910768,0.2324295368445246,0.673031825795645,True,False,True,False,787025148
951022390,17.28395061728395,14.035087719298245,0.8223106720210385,-0.5958756461445404,0.7228443125579349,0.906532663316583,True,False,True,False,787025148
951022381,0.0,0.0,1.0,,,0.673031825795645,True,False,True,False,787025148
951022446,17.28395061728395,14.035087719298245,0.8223106720210385,-0.4447780282622577,0.6706697548280456,0.631825795644891,True,False,True,False,787025148
951022530,14.814814814814811,2.3391812865497075,0.2111426106249229,-1.9857711951856185,0.9733441601858224,0.50820770519263,True,False,True,False,787025148
951022511,0.0,4.678362573099415,5.678362573099415,1.4305633952771817,0.0798096011732377,0.68676716917923,True,False,True,False,787025148
951022503,0.0,0.0,1.0,,,0.590619765494137,True,False,True,False,787025148
951022476,0.0,0.0,1.0,,,0.618090452261306,True,False,True,False,787025148
951022558,0.0,2.3391812865497075,3.3391812865497075,1.0000000000000002,0.1613892393771546,0.618090452261307,True,False,True,False,787025148
